,eta,M,M_sqr,U,U_sqr
135,0.14548494983277593,633.08625,402829.0925,230.2289786789297,53275.65692855924
136,0.13545150501672243,609.7009375,374042.1875,230.56350446801832,53451.73148358196
137,0.12541806020066892,586.254375,346144.14375,230.89961350334445,53597.49864819562
138,0.11538461538461542,558.71,315237.26,230.5294615384615,53451.60549230767
139,0.10535117056856191,528.6825,282497.63,228.93742976588626,52702.894582124914
140,0.09531772575250841,497.59703125,250974.5940625,228.10701076505015,52347.80755739538
141,0.0852842809364549,464.06625,218925.6825,225.60519356187288,51220.44806929311
142,0.0752508361204014,422.905986328125,182941.97166015624,223.74121018629805,50380.49348388968
143,0.0652173913043479,380.0778125,149061.865625,221.26969157608693,49278.80780504488
144,0.05518394648829439,332.4890234375,115522.955234375,218.53733414767973,48072.75989840056
145,0.04515050167224066,281.0725,84250.225,216.43668561872914,47150.09761416093
146,0.03511705685618716,223.64765625,55855.134375,212.9916798834657,45663.436320604495
147,0.02508361204013365,162.605,32555.11625,210.64027926421403,44652.12496544992
148,0.015050167224080147,98.777294921875,16224.13130859375,208.96983929504603,43948.712209173515
149,0.0050167224080266415,33.097734375,7693.7916015625,208.10076351836852,43582.84862524789
150,-0.0050167224080268635,-33.5565234375,7733.667890625,208.18273729162308,43617.524084697834
151,-0.015050167224080369,-99.24599609375,16332.6794921875,209.00131358434365,43964.30262741724
152,-0.025083612040133874,-163.05298828125,32783.358984375,210.66323448278112,44666.81375730653
153,-0.03511705685618738,-223.937490234375,55993.99142578125,213.0422869232075,45684.14376847558
154,-0.045150501672240884,-280.045322265625,83873.63068359374,215.7108708259302,46837.44309545319
155,-0.05518394648829439,-332.691328125,115704.12203125,218.6095373641304,48103.668309748726
156,-0.0652173913043479,-377.39375,147028.3325,221.65548913043477,49444.089915879
157,-0.0752508361204014,-422.91205078125,182993.6851171875,223.84655363581726,50427.89489576939
158,-0.0852842809364549,-461.365625,216667.99125,225.5598894230769,51202.990101205374
159,-0.09531772575250841,-499.53125,252922.6175,227.78619230769226,52207.166212314165
160,-0.10535117056856191,-528.715,282626.185,229.18075585284276,52842.7820838693
161,-0.11538461538461542,-559.119375,315260.66625,229.71253846153843,53077.470478402356
162,-0.12541806020066892,-583.16,342476.68,231.0792040133779,53632.73159267122
163,-0.13545150501672243,-611.43,376083.82,230.75138628762542,53537.36996412455
164,-0.14548494983277593,-630.94,400086.04,231.82372575250832,54003.85597268039
165,-0.15551839464882944,-650.915,425547.03,229.41424414715718,52900.83060877171
166,-0.16555183946488294,-669.9,450673.8,227.5298227424749,52050.95860748202
167,-0.17558528428093645,-687.27,474031.375,225.3353766722408,51023.88213492159
168,-0.18561872909698995,-703.9396875,497031.46,223.55643797031772,50219.61001691309
169,-0.19565217391304346,-718.1978125,517157.455625,220.63053668478264,48906.236694789695
170,-0.20568561872909696,-731.23,536010.7,217.4257550167224,47498.61840888749
171,-0.21571906354515047,-745.5,556994.81,214.87668812709032,46376.422768126205
172,-0.22575250836120397,-754.835,571072.08,210.60760535117058,44580.58267012002
173,-0.23578595317725748,-767.56,590282.8,207.30413377926428,43159.48943568865
