,eta,M,M_sqr,U,U_sqr
0,0.5,1015.56,1031379.68,704.5432000000001,496428.175488
1,0.4974937343358396,1015.38,1031020.04,706.8928120300753,499755.51084883534
2,0.4949874686716792,1015.6,1031464.4,709.7503268170425,503794.42061374965
3,0.4924812030075188,1015.0,1030246.8,710.8427789473685,505353.7214500854
4,0.4899749373433584,1015.74,1031750.2,714.8592571428571,511080.7590561704
5,0.487468671679198,1015.62,1031504.2,717.469667669173,514810.1478373244
6,0.4849624060150376,1015.11,1030471.74,719.2518120300753,517378.41421779094
7,0.4824561403508772,1014.7,1029637.96,720.629754385965,519363.54265802883
8,0.4799498746867168,1015.1,1030448.04,724.2704822055136,524614.3049370393
9,0.4774436090225564,1015.06,1030369.12,726.870890225564,528390.9590956196
10,0.474937343358396,1015.06,1030367.8,728.9561002506264,531422.16880831
11,0.4724310776942356,1015.86,1031989.16,732.6225654135338,536786.5775373452
12,0.4699248120300752,1015.0,1030248.16,734.4691157894737,539502.2145785163
13,0.4674185463659148,1015.07,1030388.82,736.5648561403509,542585.7229486386
14,0.4649122807017544,1015.16,1030565.76,739.1972491228071,546458.3780898689
15,0.462406015037594,1015.3,1030853.56,742.4579729323308,551298.3590849129
16,0.4598997493734336,1015.36,1030968.16,745.0245904761905,555096.9823779851
17,0.4573934837092732,1015.04,1030323.44,747.2693182957394,558455.9772939156
18,0.4548872180451128,1014.24,1028702.24,747.833587969925,559310.241515983
19,0.4523809523809524,1015.17,1030588.86,751.9512285714285,565477.23772
20,0.449874686716792,1015.0,1030250.24,754.6835929824563,569610.4751769875
21,0.4473684210526316,1014.44,1029111.52,755.9899789473684,571578.8350527644
22,0.4448621553884712,1014.29,1028805.94,758.4875644110274,575357.6278787894
23,0.4423558897243108,1014.9,1030042.44,761.503807518797,579947.775104802
24,0.4398496240601504,1014.48,1029197.68,764.2569533834586,584139.9563365065
25,0.43734335839599,1013.3,1026803.88,764.3767749373433,584331.2800944089
26,0.4348370927318296,1014.135,1028496.33,768.363684962406,590450.6388050164
27,0.4323308270676692,1014.8,1029839.84,772.2670766917294,596448.0382826922
28,0.4298245614035088,1014.44,1029114.96,773.7375719298245,598748.9921355938
29,0.4273182957393484,1014.02,1028263.48,775.765101754386,601880.8450806072
30,0.424812030075188,1013.62,1027451.56,777.707630075188,604899.8381244272
31,0.4223057644110276,1013.94,1028100.68,780.3732932330826,609054.6094049779
32,0.4197994987468672,1012.74,1025667.48,781.7194556390978,611153.3526172662
33,0.41729323308270677,1014.72,1029681.52,787.2878105263159,619884.8791247107
34,0.41478696741854637,1013.12,1026435.84,787.2582275689224,619842.2133253923
35,0.41228070175438597,1013.18,1026562.36,789.6238385964913,623582.842234716
36,0.40977443609022557,1013.57,1027349.02,792.8837248120301,628734.9235309161
37,0.40726817042606517,1013.25,1026700.74,795.0955263157894,632249.1666810957
38,0.40476190476190477,1013.54,1027291.08,798.2740190476193,637308.8295621225
39,0.40225563909774437,1013.5,1027212.76,800.5947097744361,641027.5188812852
40,0.39974937343358397,1013.56,1027331.28,803.2100250626568,645222.6526769002
41,0.39724310776942356,1012.86,1025911.72,804.3915458646618,647114.8680834665
42,0.39473684210526316,1013.92,1028060.08,808.5452210526315,653816.866473928
43,0.39223057644110276,1012.55,1025286.46,809.0259298245614,654601.3796960413
44,0.38972431077694236,1013.42,1027043.64,813.4379889724311,661733.9117065335
45,0.38721804511278196,1012.46,1025108.44,814.440018045113,663398.3252436601
46,0.38471177944862156,1012.92,1026034.2,817.7243443609021,668734.8026651513
47,0.38220551378446116,1013.31,1026823.7,820.7029308270676,673626.4424326756
48,0.37969924812030076,1013.17,1026540.26,822.675712781955,676862.6195940188
49,0.37719298245614036,1012.88,1025954.76,825.3615719298245,681293.4036073278
50,0.37468671679197996,1012.9,1025993.32,827.4462245614035,684748.4449417915
51,0.37218045112781956,1012.5,1025183.72,829.4640932330828,688088.680748523
52,0.36967418546365916,1013.68,1027574.16,833.8470716791979,695373.5137073529
53,0.36716791979949875,1012.76,1025712.08,834.7538175438597,696892.9544491796
54,0.36466165413533835,1012.12,1024416.0,836.2048466165413,699319.641079393
55,0.36215538847117795,1012.84,1025877.92,839.888136340852,705489.9899346159
56,0.35964912280701755,1011.52,1023203.6,840.6321192982455,706738.5199128444
57,0.35714285714285715,1012.34,1024864.76,844.5917999999999,713420.4302532246
58,0.35463659147869675,1012.36,1024908.56,846.9421002506268,717410.8419894916
59,0.35213032581453635,1011.28,1022717.68,847.8508441102758,718935.9119279033
60,0.34962406015037595,1011.08,1022318.4,850.0089052631578,722613.9950687465
61,0.34711779448621555,1011.91,1023986.98,853.9164325814536,729242.6622513378
62,0.34461152882205515,1011.2,1022556.56,855.4944220551379,731950.7550460388
63,0.34210526315789475,1011.38,1022927.0,858.3019789473685,736782.0824625816
64,0.33959899749373434,1011.66,1023482.04,860.9524781954885,741323.9001455489
65,0.33709273182957394,1011.06,1022275.16,862.165022556391,743422.9490602696
66,0.33458646616541354,1011.0,1022161.28,865.202682706767,748681.8978858727
67,0.33208020050125314,1011.22,1022599.32,868.1718596491227,753799.7030247794
68,0.32957393483709274,1012.06,1024302.44,871.5454035087719,759687.6700886756
69,0.32706766917293234,1011.26,1022676.12,872.9299488721804,762092.5352822404
70,0.32456140350877194,1011.72,1023609.2,876.8775368421053,769004.0279416682
71,0.32205513784461154,1010.74,1021627.6,877.3913899749373,769900.1639302105
72,0.31954887218045114,1010.86,1021873.2,880.1590270676691,774779.720839983
73,0.31704260651629074,1010.59,1021327.22,881.9287122807017,777898.1527330248
74,0.31453634085213034,1010.16,1020461.2,883.9643699248121,781498.2068537432
75,0.31203007518796994,1011.82,1023807.56,888.6689293233084,789813.631462434
76,0.30952380952380953,1010.98,1022111.24,889.9520190476192,792106.167279637
